fold_id	heldout_dataset	outer_role	dataset	donor_id	biological_unit_id	sex	age_min	age_max	age_for_stratification	n_source_observations	sample_ids	source_observation_ids	observation_ids	age_bin	sex_stratum	global_inner_fold	split_seed	n_inner_folds	inner_fold	eligible_for_reference_fitting
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H041	aidav2::JP_RIK_H041	male	37.0	37.0	37.0	1	1bd5ed2d-9e68-45ee-b156-5ceb031c7c84	aidav2::1bd5ed2d-9e68-45ee-b156-5ceb031c7c84	aidav2::JP_RIK_H041::1bd5ed2d-9e68-45ee-b156-5ceb031c7c84	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H042	aidav2::JP_RIK_H042	female	32.0	32.0	32.0	1	f47df478-6180-4cbb-b512-af1ec35ef82a	aidav2::f47df478-6180-4cbb-b512-af1ec35ef82a	aidav2::JP_RIK_H042::f47df478-6180-4cbb-b512-af1ec35ef82a	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H043	aidav2::JP_RIK_H043	female	34.0	34.0	34.0	1	d3ad2c09-0170-4506-b669-a948fe056d3d	aidav2::d3ad2c09-0170-4506-b669-a948fe056d3d	aidav2::JP_RIK_H043::d3ad2c09-0170-4506-b669-a948fe056d3d	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H044	aidav2::JP_RIK_H044	male	37.0	37.0	37.0	1	fb0c29ab-4811-47d7-9d91-317eb14d4a21	aidav2::fb0c29ab-4811-47d7-9d91-317eb14d4a21	aidav2::JP_RIK_H044::fb0c29ab-4811-47d7-9d91-317eb14d4a21	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H045	aidav2::JP_RIK_H045	female	31.0	31.0	31.0	1	ebbf7d97-682f-44a4-abb1-d5c381fcfcfa	aidav2::ebbf7d97-682f-44a4-abb1-d5c381fcfcfa	aidav2::JP_RIK_H045::ebbf7d97-682f-44a4-abb1-d5c381fcfcfa	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H046	aidav2::JP_RIK_H046	male	34.0	34.0	34.0	1	e102b727-7050-48c9-a676-80f89041ff10	aidav2::e102b727-7050-48c9-a676-80f89041ff10	aidav2::JP_RIK_H046::e102b727-7050-48c9-a676-80f89041ff10	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H047	aidav2::JP_RIK_H047	male	42.0	42.0	42.0	1	3b62e83f-d029-458b-9318-b880df6c9c80	aidav2::3b62e83f-d029-458b-9318-b880df6c9c80	aidav2::JP_RIK_H047::3b62e83f-d029-458b-9318-b880df6c9c80	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H048	aidav2::JP_RIK_H048	male	23.0	23.0	23.0	1	3cc6d05c-b480-4199-9401-92e4b83245f7	aidav2::3cc6d05c-b480-4199-9401-92e4b83245f7	aidav2::JP_RIK_H048::3cc6d05c-b480-4199-9401-92e4b83245f7	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H049	aidav2::JP_RIK_H049	female	33.0	33.0	33.0	1	65a83b68-dc18-4b44-8a1a-430b768c9b62	aidav2::65a83b68-dc18-4b44-8a1a-430b768c9b62	aidav2::JP_RIK_H049::65a83b68-dc18-4b44-8a1a-430b768c9b62	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H050	aidav2::JP_RIK_H050	male	34.0	34.0	34.0	1	ae6e3624-0c57-4b9b-bbc0-dcaa21a626b2	aidav2::ae6e3624-0c57-4b9b-bbc0-dcaa21a626b2	aidav2::JP_RIK_H050::ae6e3624-0c57-4b9b-bbc0-dcaa21a626b2	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H051	aidav2::JP_RIK_H051	female	36.0	36.0	36.0	1	32363d20-74dc-43a9-9024-d211a70814a1	aidav2::32363d20-74dc-43a9-9024-d211a70814a1	aidav2::JP_RIK_H051::32363d20-74dc-43a9-9024-d211a70814a1	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H052	aidav2::JP_RIK_H052	female	36.0	36.0	36.0	1	11b90dac-f1ca-4ad6-a455-2b1bf9d66c8c	aidav2::11b90dac-f1ca-4ad6-a455-2b1bf9d66c8c	aidav2::JP_RIK_H052::11b90dac-f1ca-4ad6-a455-2b1bf9d66c8c	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H053	aidav2::JP_RIK_H053	female	30.0	30.0	30.0	1	ea233b1c-6ed3-4c5c-9342-1fff49bf6aed	aidav2::ea233b1c-6ed3-4c5c-9342-1fff49bf6aed	aidav2::JP_RIK_H053::ea233b1c-6ed3-4c5c-9342-1fff49bf6aed	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H054	aidav2::JP_RIK_H054	female	37.0	37.0	37.0	1	7176f9e7-1ae3-445d-90d9-8a3c8ceac5e1	aidav2::7176f9e7-1ae3-445d-90d9-8a3c8ceac5e1	aidav2::JP_RIK_H054::7176f9e7-1ae3-445d-90d9-8a3c8ceac5e1	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H055	aidav2::JP_RIK_H055	male	47.0	47.0	47.0	1	b9703c7d-abae-4b5b-91d4-cc33fa5bf6d3	aidav2::b9703c7d-abae-4b5b-91d4-cc33fa5bf6d3	aidav2::JP_RIK_H055::b9703c7d-abae-4b5b-91d4-cc33fa5bf6d3	(45.0, 60.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H056	aidav2::JP_RIK_H056	female	25.0	25.0	25.0	1	7a4b53f1-c938-42a8-a2c2-611c6510a1e0	aidav2::7a4b53f1-c938-42a8-a2c2-611c6510a1e0	aidav2::JP_RIK_H056::7a4b53f1-c938-42a8-a2c2-611c6510a1e0	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H057	aidav2::JP_RIK_H057	female	32.0	32.0	32.0	1	ffe77e90-6d6b-4301-8413-6d3eabc7219d	aidav2::ffe77e90-6d6b-4301-8413-6d3eabc7219d	aidav2::JP_RIK_H057::ffe77e90-6d6b-4301-8413-6d3eabc7219d	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H058	aidav2::JP_RIK_H058	female	43.0	43.0	43.0	1	144f683d-3a01-449a-9343-a2ff9c14e2c2	aidav2::144f683d-3a01-449a-9343-a2ff9c14e2c2	aidav2::JP_RIK_H058::144f683d-3a01-449a-9343-a2ff9c14e2c2	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H059	aidav2::JP_RIK_H059	female	43.0	43.0	43.0	1	bfbe65aa-d419-4aa7-8888-f1ff08b038cb	aidav2::bfbe65aa-d419-4aa7-8888-f1ff08b038cb	aidav2::JP_RIK_H059::bfbe65aa-d419-4aa7-8888-f1ff08b038cb	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H060	aidav2::JP_RIK_H060	female	30.0	30.0	30.0	1	25d2503d-22e0-4dc3-a81b-f1b5cbf0494f	aidav2::25d2503d-22e0-4dc3-a81b-f1b5cbf0494f	aidav2::JP_RIK_H060::25d2503d-22e0-4dc3-a81b-f1b5cbf0494f	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H061	aidav2::JP_RIK_H061	male	34.0	34.0	34.0	1	a78fa925-639f-4b3a-b719-f71f68afcd69	aidav2::a78fa925-639f-4b3a-b719-f71f68afcd69	aidav2::JP_RIK_H061::a78fa925-639f-4b3a-b719-f71f68afcd69	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H062	aidav2::JP_RIK_H062	male	48.0	48.0	48.0	1	c2b39036-6815-48f8-8153-f9e5e3163055	aidav2::c2b39036-6815-48f8-8153-f9e5e3163055	aidav2::JP_RIK_H062::c2b39036-6815-48f8-8153-f9e5e3163055	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H063	aidav2::JP_RIK_H063	female	21.0	21.0	21.0	1	a29fa6e0-7422-492b-b204-cec45a366d0b	aidav2::a29fa6e0-7422-492b-b204-cec45a366d0b	aidav2::JP_RIK_H063::a29fa6e0-7422-492b-b204-cec45a366d0b	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H064	aidav2::JP_RIK_H064	female	46.0	46.0	46.0	1	c0b98d37-7ece-4fb7-a3ac-724a142f30bf	aidav2::c0b98d37-7ece-4fb7-a3ac-724a142f30bf	aidav2::JP_RIK_H064::c0b98d37-7ece-4fb7-a3ac-724a142f30bf	(45.0, 60.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H065	aidav2::JP_RIK_H065	male	21.0	21.0	21.0	1	955159ed-bc59-4cfa-aed0-b68ee329a9fe	aidav2::955159ed-bc59-4cfa-aed0-b68ee329a9fe	aidav2::JP_RIK_H065::955159ed-bc59-4cfa-aed0-b68ee329a9fe	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H066	aidav2::JP_RIK_H066	female	22.0	22.0	22.0	1	3fbce372-41b5-494b-ac5d-22555e9ef4e0	aidav2::3fbce372-41b5-494b-ac5d-22555e9ef4e0	aidav2::JP_RIK_H066::3fbce372-41b5-494b-ac5d-22555e9ef4e0	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H067	aidav2::JP_RIK_H067	female	26.0	26.0	26.0	1	93669095-9b1a-47c9-8946-1b1994dfe02a	aidav2::93669095-9b1a-47c9-8946-1b1994dfe02a	aidav2::JP_RIK_H067::93669095-9b1a-47c9-8946-1b1994dfe02a	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H068	aidav2::JP_RIK_H068	female	33.0	33.0	33.0	1	d0f99702-e92a-47c2-9fa7-28b0b88f725f	aidav2::d0f99702-e92a-47c2-9fa7-28b0b88f725f	aidav2::JP_RIK_H068::d0f99702-e92a-47c2-9fa7-28b0b88f725f	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H069	aidav2::JP_RIK_H069	female	37.0	37.0	37.0	1	0a657408-c0df-4a7c-99d6-f4efa644e737	aidav2::0a657408-c0df-4a7c-99d6-f4efa644e737	aidav2::JP_RIK_H069::0a657408-c0df-4a7c-99d6-f4efa644e737	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H070	aidav2::JP_RIK_H070	male	42.0	42.0	42.0	1	6010d507-5f49-4734-a6cd-2413c3a5c896	aidav2::6010d507-5f49-4734-a6cd-2413c3a5c896	aidav2::JP_RIK_H070::6010d507-5f49-4734-a6cd-2413c3a5c896	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H071	aidav2::JP_RIK_H071	female	48.0	48.0	48.0	1	53768a7a-b64d-4002-a6fe-8a8e66f2e8f2	aidav2::53768a7a-b64d-4002-a6fe-8a8e66f2e8f2	aidav2::JP_RIK_H071::53768a7a-b64d-4002-a6fe-8a8e66f2e8f2	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H072	aidav2::JP_RIK_H072	male	44.0	44.0	44.0	1	2cef8668-abf9-49a9-908b-b33ed8ab6cd1	aidav2::2cef8668-abf9-49a9-908b-b33ed8ab6cd1	aidav2::JP_RIK_H072::2cef8668-abf9-49a9-908b-b33ed8ab6cd1	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H073	aidav2::JP_RIK_H073	male	43.0	43.0	43.0	1	94354fd5-9c7a-455b-a526-f27006762106	aidav2::94354fd5-9c7a-455b-a526-f27006762106	aidav2::JP_RIK_H073::94354fd5-9c7a-455b-a526-f27006762106	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H074	aidav2::JP_RIK_H074	male	41.0	41.0	41.0	1	eaaac0a6-1f2a-49e3-b9e6-feed1100f3bb	aidav2::eaaac0a6-1f2a-49e3-b9e6-feed1100f3bb	aidav2::JP_RIK_H074::eaaac0a6-1f2a-49e3-b9e6-feed1100f3bb	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H075	aidav2::JP_RIK_H075	male	43.0	43.0	43.0	1	950a34e2-8cbf-4fe7-8b5f-1f3c3b1413a3	aidav2::950a34e2-8cbf-4fe7-8b5f-1f3c3b1413a3	aidav2::JP_RIK_H075::950a34e2-8cbf-4fe7-8b5f-1f3c3b1413a3	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H076	aidav2::JP_RIK_H076	male	32.0	32.0	32.0	1	2c5326b7-052d-4e32-85f4-035768a4383f	aidav2::2c5326b7-052d-4e32-85f4-035768a4383f	aidav2::JP_RIK_H076::2c5326b7-052d-4e32-85f4-035768a4383f	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H077	aidav2::JP_RIK_H077	female	21.0	21.0	21.0	1	2d513e74-27e7-40a1-bc2c-e5297d08b02e	aidav2::2d513e74-27e7-40a1-bc2c-e5297d08b02e	aidav2::JP_RIK_H077::2d513e74-27e7-40a1-bc2c-e5297d08b02e	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H078	aidav2::JP_RIK_H078	female	26.0	26.0	26.0	1	790c4426-d2da-4198-a95b-8d4bf9474bdf	aidav2::790c4426-d2da-4198-a95b-8d4bf9474bdf	aidav2::JP_RIK_H078::790c4426-d2da-4198-a95b-8d4bf9474bdf	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H079	aidav2::JP_RIK_H079	female	23.0	23.0	23.0	1	6e21eb04-0635-40ae-a61a-2bd46bf6dd80	aidav2::6e21eb04-0635-40ae-a61a-2bd46bf6dd80	aidav2::JP_RIK_H079::6e21eb04-0635-40ae-a61a-2bd46bf6dd80	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H080	aidav2::JP_RIK_H080	male	22.0	22.0	22.0	1	ad7bda0d-89b1-490f-b4d8-b1f5873d65b6	aidav2::ad7bda0d-89b1-490f-b4d8-b1f5873d65b6	aidav2::JP_RIK_H080::ad7bda0d-89b1-490f-b4d8-b1f5873d65b6	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H081	aidav2::JP_RIK_H081	female	22.0	22.0	22.0	1	0d534846-b7bc-402a-aa00-ac2e8ac00b77	aidav2::0d534846-b7bc-402a-aa00-ac2e8ac00b77	aidav2::JP_RIK_H081::0d534846-b7bc-402a-aa00-ac2e8ac00b77	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H082	aidav2::JP_RIK_H082	female	65.0	65.0	65.0	1	68cd4cb4-2d47-499a-a862-3311e44f1ef4	aidav2::68cd4cb4-2d47-499a-a862-3311e44f1ef4	aidav2::JP_RIK_H082::68cd4cb4-2d47-499a-a862-3311e44f1ef4	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H083	aidav2::JP_RIK_H083	male	36.0	36.0	36.0	1	56da4d30-4310-40c2-8e17-e1513cf37b91	aidav2::56da4d30-4310-40c2-8e17-e1513cf37b91	aidav2::JP_RIK_H083::56da4d30-4310-40c2-8e17-e1513cf37b91	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H084	aidav2::JP_RIK_H084	female	33.0	33.0	33.0	1	e1fcc915-4817-41b8-bc69-a5a42744c8b4	aidav2::e1fcc915-4817-41b8-bc69-a5a42744c8b4	aidav2::JP_RIK_H084::e1fcc915-4817-41b8-bc69-a5a42744c8b4	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H085	aidav2::JP_RIK_H085	female	21.0	21.0	21.0	1	69a9e043-7a59-46e2-9345-3ccd94161b04	aidav2::69a9e043-7a59-46e2-9345-3ccd94161b04	aidav2::JP_RIK_H085::69a9e043-7a59-46e2-9345-3ccd94161b04	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H086	aidav2::JP_RIK_H086	female	33.0	33.0	33.0	1	a002235b-fd09-44c0-a94a-16bb15be9428	aidav2::a002235b-fd09-44c0-a94a-16bb15be9428	aidav2::JP_RIK_H086::a002235b-fd09-44c0-a94a-16bb15be9428	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H087	aidav2::JP_RIK_H087	male	26.0	26.0	26.0	1	e690248f-a8ab-472b-a663-056e9c13e762	aidav2::e690248f-a8ab-472b-a663-056e9c13e762	aidav2::JP_RIK_H087::e690248f-a8ab-472b-a663-056e9c13e762	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H088	aidav2::JP_RIK_H088	male	49.0	49.0	49.0	1	e1a2dfc7-0caf-4769-a1fb-71d4b72c74b3	aidav2::e1a2dfc7-0caf-4769-a1fb-71d4b72c74b3	aidav2::JP_RIK_H088::e1a2dfc7-0caf-4769-a1fb-71d4b72c74b3	(45.0, 60.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H089	aidav2::JP_RIK_H089	male	48.0	48.0	48.0	1	4dda872d-4873-49a4-8cc4-ab1dcda34bcd	aidav2::4dda872d-4873-49a4-8cc4-ab1dcda34bcd	aidav2::JP_RIK_H089::4dda872d-4873-49a4-8cc4-ab1dcda34bcd	(45.0, 60.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H090	aidav2::JP_RIK_H090	female	40.0	40.0	40.0	1	b9ec5318-0859-4488-92c0-4dad7b3133aa	aidav2::b9ec5318-0859-4488-92c0-4dad7b3133aa	aidav2::JP_RIK_H090::b9ec5318-0859-4488-92c0-4dad7b3133aa	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H091	aidav2::JP_RIK_H091	male	31.0	31.0	31.0	1	06b2a7c1-f50c-42b5-b9f2-da84b044a5a3	aidav2::06b2a7c1-f50c-42b5-b9f2-da84b044a5a3	aidav2::JP_RIK_H091::06b2a7c1-f50c-42b5-b9f2-da84b044a5a3	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H092	aidav2::JP_RIK_H092	male	44.0	44.0	44.0	1	2db6278c-62a3-449d-a2b8-e7c225d26606	aidav2::2db6278c-62a3-449d-a2b8-e7c225d26606	aidav2::JP_RIK_H092::2db6278c-62a3-449d-a2b8-e7c225d26606	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H093	aidav2::JP_RIK_H093	female	43.0	43.0	43.0	1	2ab2866d-a374-4df4-a01a-57beb4903a7a	aidav2::2ab2866d-a374-4df4-a01a-57beb4903a7a	aidav2::JP_RIK_H093::2ab2866d-a374-4df4-a01a-57beb4903a7a	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H094	aidav2::JP_RIK_H094	male	22.0	22.0	22.0	1	2f135286-92a5-4def-92ee-7391662a8c84	aidav2::2f135286-92a5-4def-92ee-7391662a8c84	aidav2::JP_RIK_H094::2f135286-92a5-4def-92ee-7391662a8c84	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H095	aidav2::JP_RIK_H095	female	22.0	22.0	22.0	1	72894c11-f776-4cc3-abc0-e28832dcbc9d	aidav2::72894c11-f776-4cc3-abc0-e28832dcbc9d	aidav2::JP_RIK_H095::72894c11-f776-4cc3-abc0-e28832dcbc9d	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H096	aidav2::JP_RIK_H096	female	47.0	47.0	47.0	1	67a79180-501f-45d9-af17-10d48828a81c	aidav2::67a79180-501f-45d9-af17-10d48828a81c	aidav2::JP_RIK_H096::67a79180-501f-45d9-af17-10d48828a81c	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H097	aidav2::JP_RIK_H097	female	44.0	44.0	44.0	1	3b26449b-7ea9-4dd1-9a2a-0590edd2b245	aidav2::3b26449b-7ea9-4dd1-9a2a-0590edd2b245	aidav2::JP_RIK_H097::3b26449b-7ea9-4dd1-9a2a-0590edd2b245	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H098	aidav2::JP_RIK_H098	female	24.0	24.0	24.0	1	36918a31-c0d0-4721-9573-92918350943b	aidav2::36918a31-c0d0-4721-9573-92918350943b	aidav2::JP_RIK_H098::36918a31-c0d0-4721-9573-92918350943b	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H099	aidav2::JP_RIK_H099	female	23.0	23.0	23.0	1	bf9d1bc0-e6e4-448c-ba0f-c85a7e98364f	aidav2::bf9d1bc0-e6e4-448c-ba0f-c85a7e98364f	aidav2::JP_RIK_H099::bf9d1bc0-e6e4-448c-ba0f-c85a7e98364f	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H100	aidav2::JP_RIK_H100	male	21.0	21.0	21.0	1	3a96e12a-b896-4a4c-af71-3e4c722e3557	aidav2::3a96e12a-b896-4a4c-af71-3e4c722e3557	aidav2::JP_RIK_H100::3a96e12a-b896-4a4c-af71-3e4c722e3557	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H101	aidav2::JP_RIK_H101	female	45.0	45.0	45.0	1	b44c62b3-0cf0-4f4b-a91e-d7424d81e8de	aidav2::b44c62b3-0cf0-4f4b-a91e-d7424d81e8de	aidav2::JP_RIK_H101::b44c62b3-0cf0-4f4b-a91e-d7424d81e8de	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H102	aidav2::JP_RIK_H102	male	42.0	42.0	42.0	1	1220eaee-d23a-4303-af86-6e91912b789f	aidav2::1220eaee-d23a-4303-af86-6e91912b789f	aidav2::JP_RIK_H102::1220eaee-d23a-4303-af86-6e91912b789f	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H103	aidav2::JP_RIK_H103	male	32.0	32.0	32.0	1	9712c4df-7371-42ec-82e6-f7e9999c72ba	aidav2::9712c4df-7371-42ec-82e6-f7e9999c72ba	aidav2::JP_RIK_H103::9712c4df-7371-42ec-82e6-f7e9999c72ba	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H104	aidav2::JP_RIK_H104	male	46.0	46.0	46.0	1	cac69002-7637-4dfb-87ec-5716cadbf9c2	aidav2::cac69002-7637-4dfb-87ec-5716cadbf9c2	aidav2::JP_RIK_H104::cac69002-7637-4dfb-87ec-5716cadbf9c2	(45.0, 60.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H105	aidav2::JP_RIK_H105	male	26.0	26.0	26.0	1	690d9339-6303-47b5-a2f3-c6a6b91bfe65	aidav2::690d9339-6303-47b5-a2f3-c6a6b91bfe65	aidav2::JP_RIK_H105::690d9339-6303-47b5-a2f3-c6a6b91bfe65	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H106	aidav2::JP_RIK_H106	male	35.0	35.0	35.0	1	c8690b7c-753d-4be4-baca-4e96f95334ba	aidav2::c8690b7c-753d-4be4-baca-4e96f95334ba	aidav2::JP_RIK_H106::c8690b7c-753d-4be4-baca-4e96f95334ba	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H107	aidav2::JP_RIK_H107	female	37.0	37.0	37.0	1	05012f0e-f31b-4ed8-9fab-33a49ecced5e	aidav2::05012f0e-f31b-4ed8-9fab-33a49ecced5e	aidav2::JP_RIK_H107::05012f0e-f31b-4ed8-9fab-33a49ecced5e	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H108	aidav2::JP_RIK_H108	female	49.0	49.0	49.0	1	e219498c-ec56-4248-9ecc-05581475bcde	aidav2::e219498c-ec56-4248-9ecc-05581475bcde	aidav2::JP_RIK_H108::e219498c-ec56-4248-9ecc-05581475bcde	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H109	aidav2::JP_RIK_H109	male	28.0	28.0	28.0	1	69c35d82-d58a-4a30-b623-f0d9bd19fbc5	aidav2::69c35d82-d58a-4a30-b623-f0d9bd19fbc5	aidav2::JP_RIK_H109::69c35d82-d58a-4a30-b623-f0d9bd19fbc5	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	aidav2	JP_RIK_H110	aidav2::JP_RIK_H110	female	26.0	26.0	26.0	1	b3c7c924-c49b-4db0-aa15-9c11e04565ae	aidav2::b3c7c924-c49b-4db0-aa15-9c11e04565ae	aidav2::JP_RIK_H110::b3c7c924-c49b-4db0-aa15-9c11e04565ae	(-0.001, 30.0]	female	2	42	3	2	True
